id,symbol,name,market_cap_rank,current_price,market_cap,total_volume,liquidity_ratio,volatility_24h_pct,price_change_percentage_1h_in_currency,price_change_percentage_24h,price_change_percentage_7d_in_currency,price_change_percentage_30d_in_currency,ath_drawdown_pct,TARGET_RISK
grass,grass,Grass,302,0.182233,86025921,7776917.0,0.09040201964242847,8.411209824784757,-0.5680051352232812,-4.84089,-8.256898572681974,-35.56650900102689,-95.32826,0
meta-2-2,meta,MetaDAO,303,3.75,85169127,979255.0,0.011497769608463874,3.4666666666666637,0.4397527441962046,-2.16114,1.8350700620666227,-38.73327471886861,-65.36652,0
luxxcoin,lux,Luxxcoin,304,0.00084888,84899677,2535726.0,0.029867322110071162,2.741259070775602,-0.46442376877565444,-0.76589,3.156732554243444,-0.8402781800768465,-38.67461,0
aioz-network,aioz,AIOZ Network,305,0.068515,84084467,11298638.0,0.13437247571540176,16.80361964533315,-1.0329144989579047,2.57669,1.5005675376020877,-25.86155688282283,-97.41374,0
swop-2,swop,Swop,306,0.00826653,82665312,1.25,1.5121215534757796e-08,0.020443886370706595,0.0,0.00923,-0.4476737814746928,-5.603818612333021,-40.5939,0
vicicoin,vcnt,ViciCoin,307,17.0,82448907,884370.0,0.01072627924588497,1.5882352941176445,0.19665829888873146,-0.47934,-2.3274198320436748,-0.8181627906982945,-32.18572,0
mag7-ssi,mag7.ssi,MAG7.ssi,308,0.478945,81825197,1100351.0,0.013447581433870547,3.9136017705582025,-1.4074782302523012,-2.86838,-1.1794487456330893,-30.31028203505095,-64.1785,0
chutes,sn64,Chutes,309,18.46,81139455,2020760.0,0.024904776597279337,8.125677139761645,0.4796073008642868,-4.42049,18.888505907796272,-10.555002485930311,-82.40773,0
pieverse,pieverse,Pieverse,310,0.397002,81109437,3441420.0,0.0424293414834084,8.925899617634174,-0.20275823481345545,-7.181,3.055455076641088,-22.276680488235705,-60.51609,0
quack-ai,q,Quack AI,311,0.02028603,80866284,4809182.0,0.059470792549339846,5.733107956559271,-0.6316379852659773,1.99149,6.664647666733149,19.46091557373753,-61.31953,0
mantra-dao,om,MANTRA,312,0.06777,80533773,108794423.0,1.3509167514106162,22.707687767448714,-0.2504689277475934,18.06206,47.370768268950805,1.272103354980376,-99.24652,0
four,form,Four,313,0.210093,80214579,3247389.0,0.04048377539948193,6.642772486470276,-0.3265692050434724,-3.28135,3.4029062894221784,-36.311463014430494,-94.98289,0
kusama,ksm,Kusama,315,4.5,80003642,6397974.0,0.07997103431866265,7.111111111111097,-0.7835496847085996,-4.87061,1.0494354881235382,-33.72810934213105,-99.27653,0
creditcoin-2,ctc,Creditcoin,314,0.154872,79899688,3144679.0,0.03935783829343614,11.360349191590473,-0.8424798134309944,-7.1419,3.129698742059661,-39.66360802132715,-98.21133,0
dydx-chain,dydx,dYdX,316,0.09631,79376417,5096854.0,0.06421118756216976,13.0048800747586,-2.002537777449777,-9.16952,-5.53001485278753,-43.605772686359884,-97.8669,0
rekt-4,rekt,Rekt,317,1.88255e-07,79329167,855887.0,0.01078905820352305,2.9024461501686556,0.18798684010219396,-1.70126,-0.12345568032516208,-43.77327467158691,-86.67049,0
power-protocol,power,Power Protocol,319,0.376914,79171927,10123947.0,0.12787293910378106,13.643961221923309,-0.08898595252659418,14.30206,-7.951808798436503,139.96818494131816,-15.71463,0
uchain-2,ucn,UCHAIN,318,790.25,78997201,4682252.0,0.05927111265625728,4.3302752293578015,-0.6277719286568519,-0.7512,30.414776108241764,29.172918432361755,-56.28097,0
mina-protocol,mina,Mina Protocol,321,0.061638,78748994,4807243.0,0.061045135382935815,10.558421752814823,-0.8801493840809379,-7.53467,-9.297790918185806,-26.448224549404397,-99.32208,0
zilliqa,zil,Zilliqa,320,0.00394659,78438239,16078742.0,0.20498601453813872,6.701228148857625,-0.23740692858639734,-4.99542,-10.325479461357414,-23.674478111693293,-98.45535,0
vaneck-treasury-fund,vbill,VanEck Treasury Fund,322,1.0,78417914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
matrixdock-gold,xaum,Matrixdock Gold,323,4932.54,78044833,271527.0,0.0034791156513846342,1.0907159394551138,-0.09476391696701915,0.27157,-1.4238940797643644,4.377135808370393,-11.50071,0
superfarm,super,SuperVerse,324,0.121732,77568499,8694450.0,0.11208738227614795,7.735845956691745,-0.7279700677655255,-5.17713,-3.750077671994756,-37.30702101423778,-97.4355,0
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,325,1.17,77221399,7941692.0,0.10284315102864168,0.8547008547008554,-0.08383299627908881,-0.63206,-1.0826998754841428,0.08274790168441586,-3.59683,0
ai-rig-complex,arc,AI Rig Complex,326,0.076963,76875937,11126803.0,0.14473713666735535,6.986474019983619,0.822227110091997,-1.93193,6.162689636252539,0.2185600265024631,-87.68092,0
orca,orca,Orca,327,1.28,76727525,155906346.0,2.0319480655735997,14.062499999999995,-3.5796856928790035,-2.12919,67.60127815774007,18.929679297948958,-93.66168,0
gama-token,gama,Gama Token,328,0.764393,76460662,322704.0,0.004220523228009718,0.0,0.0,0.0,0.0,0.0,-12.45793,0
debridge,dbr,deBridge,329,0.01611975,76151574,6027001.0,0.0791447987667333,6.958916856651,2.1765657332540727,3.50094,1.558195120028147,-11.820142555302596,-70.76205,0
threshold-network-token,t,Threshold Network,330,0.00680924,75985969,2519317.0,0.03315502892382671,8.835934700495201,-0.6825552213488947,-6.97296,-6.470549184047368,-28.1393739765475,-97.00205,0
movement,move,Movement,332,0.02271699,75962514,18383008.0,0.24200104804324934,10.566188566354965,-0.062217381036563955,-7.64516,-5.098205117581714,-34.32698690098107,-98.43491,0
aleo,aleo,ALEO,331,0.084773,75908910,8000087.0,0.10539061883512753,6.555153173769958,2.421378077919205,2.61479,-0.06986731115694063,-29.56969714659781,-98.73519,0
cygnus-finance-global-usd,cgusd,Cygnus Finance Global USD,333,0.99892,74835858,3.93,5.251493207975246e-08,0.14695871541264813,-0.00019720781776601763,0.12503,0.10926512685599807,-0.05888430158738302,-8.24023,0
felix-feusd,feusd,Felix feUSD,334,0.99716,74762542,182392.0,0.0024396174223182514,1.0166873921938284,0.1189398107802796,0.3508,0.17637739278367814,-0.3399067671710376,-6.63428,0
cysic,cys,Cysic,336,0.463959,74650018,18090642.0,0.2423394191278025,12.834754795143546,0.1848563762439908,-6.6975,11.29122964741901,0.6113390805259739,-17.90365,0
agentfun-ai,agentfun,AgentFun.AI,335,0.747669,74550913,299.94,4.023290767746868e-06,4.248270290730254,-0.0072005306532698125,-2.275,-1.4329746475513019,-19.33628254971923,-97.04882,0
temple,temple,TempleDAO,337,3.13,74215354,3.99,5.37624599890745e-08,0.0,0.0,0.0,0.011523006669393255,-15.294948911140462,-23.93369,0
nervos-network,ckb,Nervos Network,338,0.0015319,73892563,2418160.0,0.032725350181722616,9.75324760101834,-0.4160868852405075,-6.83568,-8.434213481902754,-37.017445874607304,-96.48691,0
railgun,rail,Railgun,339,1.28,73592236,501485.0,0.006814373733663969,10.156249999999991,-0.5538903275125598,-6.92256,-5.894385767077194,-44.5010855448605,-77.37054,0
ronin,ron,Ronin,340,0.093989,72285630,2688440.0,0.03719190107356054,7.266807817936144,-0.18290797712427123,-4.21095,-14.812426023175624,-38.240644823702446,-97.89106,0
digibyte,dgb,DigiByte,341,0.00398566,72200055,2206451.0,0.03056023987793361,4.362890964106329,-0.31774492695085266,-2.08531,-3.6222426236420953,-35.90676762595384,-97.76386,0
nano,xno,Nano,342,0.534428,71254380,522247.0,0.007329331895105957,4.030103213154989,-0.09788789887676887,-2.33563,-7.699264282448028,-23.351047898623104,-98.41437,0
islamic-coin,islm,Islamic Coin,343,0.02947031,71248437,193701.0,0.002718670165353943,11.890882722305935,-0.04590127996381871,-8.28768,8.645059516554685,-8.39689179928977,-90.23981,0
grx-chain,grx,GRX Chain,344,7.43,70877658,46629025.0,0.6578804423814342,11.036339165545092,-0.11845776277701345,7.58323,731.183961667487,66.93122231909288,-1.62321,0
safe,safe,Safe,345,0.101118,70848905,1575076.0,0.022231479794924142,13.556439011847543,-1.1125856001975305,-10.58885,-2.67047998117159,-48.48812762437614,-97.16088,0
kaito,kaito,KAITO,346,0.29322,70793889,7842112.0,0.11077385507102173,7.718095627856222,-1.2817741620861534,-5.85763,-6.309560027146019,-35.21861746276045,-89.83028,0
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,347,0.070445,70361160,9795855.0,0.13922247728718515,8.978635815174957,-0.04134980067730535,-2.47995,28.705767944231397,15.900478668282423,-85.03491,0
based-brett,brett,Brett,348,0.00709626,70331311,7315441.0,0.10401400025089821,12.235318322609363,-0.7941034258599794,-7.38289,-0.8640218586810583,-49.59532000299822,-96.97289,0
turbo,turbo,Turbo,349,0.00101864,70190703,9813677.0,0.13981448511777977,10.977381606848336,0.030255682687480013,-6.63022,-1.7242598236893603,-34.84545839811315,-92.90513,0
alchemist-ai,alch,Alchemist AI,350,0.082243,69946267,15672604.0,0.2240663393801988,4.407669953673873,0.4868539094825805,0.69707,-3.064030489708125,-11.927435072204176,-66.17933,0
soon-2,soon,SOON,351,0.160576,69811106,2340769.0,0.03353003746996932,11.846726783579106,0.010225694545133642,-8.63348,-5.205152287781341,-50.83075059727802,-96.26408,0
puff-the-dragon,puff,Puff The Dragon,352,0.078195,69504243,42024.0,0.0006046249579324244,0.7749856128908617,-0.24629059067904432,-0.36703,-0.24885848840053063,-2.3168967759921815,-76.25639,0
coinex-token,cet,CoinEx,353,0.02719731,69396145,54232.0,0.0007814843317305306,2.088883054978593,-0.1402093490645149,-1.38362,-6.436011988758848,-4.055404190806556,-81.90571,0
mindwavedao,nila,MindWaveDAO,354,0.081393,68594935,164607.0,0.0023996961291675545,2.0530021009177766,0.6036500424601265,0.60945,3.9843797995214514,-0.9914253045516179,-79.13038,0
linea,linea,Linea,355,0.00328298,68145135,19313340.0,0.2834148028322198,14.822204216900502,-1.1052507995175735,-10.29572,-6.720271550917491,-41.74440056416545,-92.97344,0
holotoken,hot,Holo,356,0.00038186,67910064,3318612.0,0.04886774955770915,4.606400251401037,-0.6048721123493254,-2.46197,2.1336435216289864,-19.467075777844,-98.77742,0
tdccp,tdccp,TDCCP,357,0.105828,67739507,136121.0,0.002009477275941793,3.4395434100616136,-0.15948733927245057,-0.53512,-2.7253444669091067,-8.419862601328425,-76.03236,0
ai-companions,aic,AI Companions,358,0.067068,67331597,1300242.0,0.019311022728303918,3.657481958609168,-1.843217218863967,-1.50606,-3.3080172881561904,-14.334088820230114,-88.41388,0
baby-doge-coin,babydoge,Baby Doge Coin,359,3.73986e-10,67093759,3142516.0,0.04683767979075371,7.3318252554908465,-0.6237763148286142,-4.50145,-3.338620938727188,-39.12373360234637,-94.25454,0
usdu,usdu,USDu,360,0.999907,65931248,257164.0,0.0039004873682961377,0.35653315758364823,0.004278739590490591,0.04724,0.039883289374165326,0.10714218318710153,-1.79537,0
world-mobile-token,wmtx,World Mobile Token,361,0.078953,65798616,25853761.0,0.3929225654229566,2.055653363393411,-0.10784593154428473,-0.65744,-7.584046861398074,16.44670429900052,-91.94209,0
openeden-open-dollar,usdo,OpenEden OpenDollar,362,0.998185,65699711,405.68,6.174760799176118e-06,0.7341324503974715,-0.09944443717179946,-0.07079,-0.12550763704257387,-0.23692082566205228,-66.38627,0
deep,deep,DeepBook,363,0.02623031,65552199,7624568.0,0.11631292491042139,15.85082296015564,-0.5701177820444181,-10.00773,5.508810006066945,-32.15598360668647,-92.32797,0
conscious-token,conscious,Conscious Token,365,0.139549,65357782,1.99,3.0447789675604356e-08,0.0,0.0,0.0,-0.004138587037383563,-33.46730753321731,-66.94135,0
vvs-finance,vvs,VVS Finance,364,1.51e-06,65292026,227790.0,0.003488787436309604,3.3112582781456923,0.08136102172348944,-1.82806,-1.3325036099702618,-20.233571727851917,-99.54686,0
numeraire,nmr,Numeraire,366,8.14,65210977,6134861.0,0.09407712140242892,3.6855036855036722,-0.8818162260448092,-2.05074,-3.0422705231718212,-15.196089398697996,-91.24738,0
proton,xpr,XPR Network,367,0.00229056,65195673,1513403.0,0.02321324300157159,7.7828129365744765,-0.013621133843501613,-3.64868,-2.3207763503517453,-30.65430110457188,-97.70275,0
aelf,elf,aelf,368,0.079219,64871083,846872.0,0.01305469187249425,2.3668564359560227,-1.0242559445055186,-2.06417,-0.9154409669435393,-16.717918039705097,-96.95289,0
jupusd,jupusd,JupUSD,369,0.999611,64524825,873853.0,0.013542896086893687,0.0366142429405016,-0.010787976594698951,-0.03,0.05408458001997694,0.1730691738978876,-1.5996,0
bc-token,bc,BCGame Coin,372,0.00644911,64506898,17125.26,0.00026547951507449634,3.6578690703058356,0.10054255567996118,-1.12725,8.511196573340884,-12.464913445476423,-41.47945,0
gmx,gmx,GMX,371,6.19,64370529,6331519.0,0.09836052458105479,5.1696284329563715,-1.8597819000690134,-3.51894,1.5148756353087565,-14.183272736800504,-93.20362,0
unit-pump,upump,Unit Pump,370,0.00200836,64367163,1037701.0,0.016121589823680747,7.849190384194076,0.7344190098973179,-3.55656,1.6589544431898338,-21.214530845537098,-77.20035,0
mog-coin,mog,Mog Coin,373,1.64704e-07,64312722,9953489.0,0.1547670303863052,8.787278997474257,-0.3206256536170866,-4.8233,-0.23747959487864367,-34.1017772708515,-95.90325,0
flow,flow,Flow,374,0.03910297,64263561,8626695.0,0.1342392930886603,9.628347923444176,0.1638501555484422,-5.79686,-17.53321120278708,-52.959875624930596,-99.90793,0
siacoin,sc,Siacoin,375,0.00113479,63569991,3972345.0,0.06248773890812726,7.77588804977131,-0.7140258837831365,-6.19137,-3.8604669216316756,-27.14419091706671,-98.77834,0
nexpace,nxpc,Nexpace,377,0.255573,63439082,6243136.0,0.09841151232295575,9.889542322545806,-0.31060030124665705,-8.21053,-2.5095000583417093,-23.33280557056277,-93.26012,0
qubic-network,qubic,Qubic,376,4.68343e-07,63396266,1332073.0,0.02101185265390867,6.814450093200924,-0.942087230248004,-4.95882,-6.237119119018828,-27.61177207113967,-96.26985,0
zetachain,zeta,ZetaChain,378,0.04950757,62707879,3724929.0,0.0594012915027791,9.84580741894623,-0.47564998820932847,-7.21923,-7.470464446019955,-29.27915580877522,-98.26676,0
fidelity-digital-dollar,fidd,Fidelity Digital Dollar,379,0.999256,62570292,38163232.0,0.6099257455918538,0.19674637930620614,-0.03341906156908974,-0.02752,-0.046044782526656204,0.0,-1.0996,0
midas-mhyper,mhyper,Midas mHYPER,380,1.078,62508784,737.08,1.1791622758171076e-05,0.0,0.0,0.0,0.06437837483135916,0.6259099113448933,0.0,0
astar,astr,Astar,381,0.00729832,62374949,2176325.0,0.03489101049204866,7.296610726852205,-0.6438921127017483,-5.16021,-6.371390771481746,-29.856983411788736,-98.26818,0
frax-share,frax,Frax (prev. FXS),382,0.6528,62029247,3299608.0,0.05319439070411414,10.270067401960778,-1.514687129522595,-8.31906,6.4565556012869525,-41.33449791950156,-98.45637,0
verus-coin,vrsc,Verus,383,0.774248,61904858,1869.09,3.0192945438950847e-05,5.211766772403666,-0.343662816130154,-0.75938,-1.3291035746505042,-18.778900749833824,-88.5131,0
deso,deso,Decentralized Social,384,5.87,61794736,20983.0,0.00033955966734771715,0.5110732538330385,-0.06674491788548181,-0.12432,0.5216469651836043,-2.0448861450444524,-97.04632,0
axelar,axl,Axelar,385,0.05479,61517844,6521540.0,0.10601054224202006,10.938127395510126,-0.835963303829041,-7.56998,-10.738386966692206,-17.24764719152497,-97.92963,0
pay-coin,pci,Paycoin,386,0.059801,61143734,381013.0,0.006231431662318824,0.7207237337168289,-0.035851503170509835,-0.66712,-1.9023746279664897,-12.14642777325198,-98.58188,0
arkham,arkm,Arkham,387,0.107398,61027361,22424780.0,0.3674545258478406,9.999255107171455,-0.752137218683349,-7.2355,-8.8002705794026,-41.04982491755606,-97.30107,0
metal-blockchain,metal,Metal Blockchain,391,0.120008,60920931,560626.0,0.00920251858921854,11.327578161455898,-0.19422217567888878,-3.95056,-3.911611381417144,-30.011131356576666,-92.64496,0
merlin-chain,merl,Merlin Chain,388,0.052442,60902092,9723404.0,0.15965632182224546,17.207581709316955,-1.14917935081821,-14.87217,1.49010123909267,-64.08420829540299,-96.3813,0
non-playable-coin,npc,Non-Playable Coin,390,0.00753123,60645576,3477329.0,0.05733854354025758,6.606888914559775,-0.3057326273508845,-5.79288,-5.649126681016274,-21.936069942963755,-88.61066,0
chainopera-ai,coai,ChainOpera AI,392,0.321598,60378341,5039563.0,0.0834664039543584,6.417950360387828,0.019125941613702818,-2.72982,5.933380698156547,-18.693419553347976,-99.26998,0
onfa,oft,ONFA,389,0.561244,60214486,282942.0,0.004698902519901939,6.029819472457619,-1.6030377950986874,-2.65052,-15.169818913356838,-6.133794330031792,-77.1912,0
venom,venom,Venom,393,0.02810556,60124646,1198120.0,0.0199272690936093,0.8571613588201068,-0.152241230595086,0.09164,0.6810421170553442,-24.283846331134846,-96.4095,0
goplus-security,gps,GoPlus Security,394,0.01360565,60049051,12971711.0,0.216018584540162,8.264654757398587,-0.2992572268359803,1.28277,26.97125578896487,85.64459986786987,-93.81155,0
velo,velo,Velo,395,0.00341531,59983263,2832392.0,0.047219705270118435,6.986188662229778,-0.5474455409737465,-5.31191,-3.9714019651220087,-42.40022001770988,-99.85024,0
mocaverse,moca,Moca Network,396,0.01502425,59543118,4746166.0,0.07970973236571186,15.815298600595698,-2.0135084904559135,-9.42206,-12.219706637068656,-35.36380611979148,-96.84423,0
succinct,prove,Succinct,397,0.301934,58850820,8098427.0,0.13760941648731487,7.302589307597039,-1.4704876279809689,-6.17062,-5.347744549705763,-18.49993085746736,-82.38268,0
space-and-time,sxt,Space and Time,398,0.02076491,58731152,4962284.0,0.08449151482674816,6.629597720385015,-0.17990964221661954,-4.46836,-10.784400039837294,-21.75490085557791,-87.22822,0
biconomy,bico,Biconomy,399,0.0221544,58604830,4078181.0,0.06958779677374714,7.85803271584877,0.2566641193602853,-3.9969,-12.001980884458678,-46.101965070599746,-99.89672,0
xyo-network,xyo,XYO Network,400,0.00420756,58573865,4791123.0,0.08179625845076127,6.451957904343594,-0.3198430774066265,-4.572,-2.659641129497123,-16.778666056556634,-94.83515,0
everlyn,lyn,Everlyn,401,0.277128,57898947,4297050.0,0.07421637564496639,7.511691348402194,1.0205850882620084,5.72394,49.099921223385444,204.4372516441569,-54.01476,0
mbg-by-multibank-group,mbg,MBG By Multibank Group,402,0.302811,57813013,4970690.0,0.08597873976919349,4.678826066424276,1.4774917553790652,2.13285,0.14103171003631362,-35.72616010483765,-88.25097,0
quantixai,qai,QuantixAI,403,70.96,57042619,8622865.0,0.1511653067682604,3.1426155580608848,-0.4262435955291329,-1.76971,-5.474942110013226,-1.6454062974133432,-35.26456,0
geodnet,geod,Geodnet,404,0.12912,56712204,146888.0,0.002590059804411763,3.444857496902091,-0.30424021207524854,-2.83461,2.3244158034121694,-10.233805852205457,-65.49286,0
vethor-token,vtho,VeThor,405,0.00057606,56527542,894036.0,0.015815936238656902,7.106898586952738,-0.5751825232236455,-4.63178,-5.872416593386393,-27.472827510552065,-98.76754,0
anchored-coins-eur,aeur,Anchored Coins AEUR,406,1.17,56214771,19724.04,0.0003508693471329804,0.8547008547008554,0.06895361034896974,-0.56393,-1.5876840762332942,1.6735339472941289,-41.32726,0
unifai-network,uai,UnifAI Network,407,0.233395,55752376,3214864.0,0.05766326443199479,13.19694080850061,0.9891976092416886,3.33762,-2.4351067007715543,21.870728109805686,-18.88786,0
bitdca,bdca,BitDCA,408,0.677625,55504378,255709.0,0.004607005955458144,4.304150525733263,-0.8040849786515897,-2.68318,-0.5089215004673573,-15.450585271271738,-42.10373,0
eurite,euri,Eurite,409,1.18,55174243,3739286.0,0.06777231180135992,0.8474576271186449,-0.08871250715577883,-0.59357,-1.1681557972050807,0.24340056065992174,-2.63192,0
aztec,aztec,Aztec,411,0.01925383,55144179,25266580.0,0.4581912444466713,10.786165661585247,-0.43576909398910363,1.07211,-8.381044425006051,0.0,-36.44729,0
the-white-whale,whitewhale,The White Whale,410,0.05508,54902809,5968509.0,0.10871044867667883,32.10602759622368,-3.046534838636676,-20.54933,-37.87619283305412,96.16290133008505,-72.23189,0
moo-deng,moodeng,Moo Deng,412,0.055045,54808729,15942038.0,0.2908667705102229,10.006358434008538,-1.0709491525085422,-7.07035,3.1103654187169285,-19.708226698983577,-91.88506,0
law-blocks,lbt,Law Blocks AI,413,0.222993,54632857,562219.0,0.010290858484666104,0.5955343889718493,-0.03811540005377975,-0.1066,-0.2484692356767137,4.208897807786802,-23.43724,0
ordinals,ordi,ORDI,414,2.59,54344194,10902564.0,0.20062058515395406,8.494208494208502,-0.12689751751910575,-5.11056,-6.844362238876236,-39.07463067233567,-97.29817,0
kava,kava,Kava,415,0.050168,54268265,2414764.0,0.044496797529827055,9.938247488438849,-0.27419129225274413,-7.22909,-7.209514929528736,-36.4082484972737,-99.45014,0
blur,blur,Blur,416,0.01977701,54135342,5054066.0,0.09335982397598966,7.782015582739757,-0.5877133232607141,-5.24755,-3.3126377329103347,-43.23614001957657,-99.6059,0
zignaly,zig,ZIGChain,417,0.03827313,53924581,505422.0,0.009372757110528129,4.097809612122127,-0.6902115329248653,-3.47248,-1.4934649486895841,-30.235146704666825,-82.93901,0
sushi,sushi,Sushi,418,0.197429,53897428,8817331.0,0.16359465242014887,10.105404981031155,-0.4991064020198413,-6.17987,-2.0211206342297268,-36.676566037392696,-99.15579,0
polymesh,polyx,Polymesh,420,0.04302949,53472076,2451519.0,0.04584671446083373,6.850906204093979,0.29376763815644147,-3.40265,-2.132131873127015,-25.782626664805548,-94.29195,0
compounding-open-dollar,cusdo,Compounding OpenDollar,419,1.042,53471151,7218.22,0.0001349927926556135,1.2476007677543304,0.02590736512244939,0.10182,-0.06606064039985553,0.3147402086191215,-4.1077,0
yooldo-games,esports,Yooldo Games,421,0.351309,53214536,25411716.0,0.4775333566753265,8.452672718319192,0.22734041099233732,-5.61055,-7.868466566321104,-22.326420447159713,-36.89839,0
hashkey-ecopoints,hsk,HashKey Platform Token,422,0.153306,52884605,564321.0,0.010670799186266022,1.5498414934836322,-0.2933148849764282,-1.46876,-0.9797579965815549,-12.294992617010859,-94.00733,0
escoin-token,elg,Escoin,423,0.286815,52833960,220910.0,0.004181212235463706,1.4654045290518323,-0.24158835334834639,-0.23924,-1.3316205530512406,-0.11179040250718907,-92.05844,0
magic-eden,me,Magic Eden,424,0.123074,52764316,9403281.0,0.1782128853901944,10.324682711214377,-0.8850930922946421,-7.95468,-38.14383824481406,-48.600832352605515,-99.27613,0
tesla-xstock,tslax,Tesla xStock,425,407.53,52467739,26322969.0,0.5016981768549241,2.237872058498762,-0.04478366558549704,-0.93054,-5.17709423701537,-4.784274011082382,-17.90434,0
cat-in-a-dogs-world,mew,cat in a dogs world,426,0.00058658,52140453,7456559.0,0.14300909506866002,8.977462579699266,-0.7652358417729916,-5.79224,-3.1878515312003484,-36.093476017373774,-95.45311,0
resolv-rlp,rlp,Resolv Liquidity Provider Token,427,1.28,51820396,4064532.0,0.07843498532894268,1.5625000000000013,0.005769428113109219,-0.18848,-0.5286835791870276,-0.1481616732492481,-5.59515,0
orbs,orbs,Orbs,428,0.01037966,51658052,31340191.0,0.6066854979355396,26.353657056204156,-4.128746072394035,20.62066,35.65948397886598,2.1061591563434967,-97.06808,0
redstone-oracles,red,RedStone,429,0.165467,51483318,6525556.0,0.1267508826839793,9.49615331153644,-0.4193508931592727,-7.1082,-10.588193815773474,-27.068565659392107,-82.28511,0
constellation-labs,dag,Constellation,430,0.0134725,51465397,918063.0,0.017838451727089564,4.542883651883475,-2.2851102181676666,-3.29576,-0.7787796314485932,18.843022996844528,-96.99835,0
rocket-pool,rpl,Rocket Pool,433,2.31,51415560,18005648.0,0.3501984224230953,21.2121212121212,1.0708410558895625,1.23249,47.83915920628169,7.363537192563455,-96.31892,0
straitsx-xusd,xusd,StraitsX XUSD,431,0.9999,51389800,8505535.0,0.1655101790627712,0.01780178017801895,-0.01022714915912593,-0.00352,-0.03014141110994092,0.009682883704824561,-43.54412,0
venus,xvs,Venus,432,3.07,51383502,5706928.0,0.11106537658721666,7.166123778501621,-1.3730709198875681,-5.00281,6.616208581123774,-44.05435678004603,-97.91574,0
ondo-u-s-dollar-token,usdon,Ondo U.S. Dollar Token,434,1.0,50769602,52379500.0,1.031709880254724,0.0,0.0,0.0,0.0,0.0,0.0,0
request-network,req,Request,435,0.067827,50488687,756271.0,0.014979018963198627,8.257773453049664,-1.566894497246517,-6.70987,-11.814910128884812,-34.901450668293,-93.594,0
alphabet-class-a-ondo-tokenized-stock,googlon,Alphabet Class A (Ondo Tokenized Stock),436,302.12,50464638,1283322.0,0.02543012396125778,1.330597113729638,0.2577068041922379,-0.07717,-3.487909146157749,-6.238512700777876,-13.7612,0
gamer-tag,gmrt,The Game Company,437,0.144756,50335575,457.02,9.079463182848313e-06,33.72848103014728,50.889230884373816,50.8799,41617.671933965765,12365.372482679923,-0.0021,0
usdx,usdx,USDX,438,0.448802,50072460,2782.22,5.55638768296984e-05,2.48862527350592,-0.3999216958626848,-1.66444,-4.136026558681842,-16.78083319735395,-88.4317,0
usdkg,usdkg,USDKG,439,1.0,50004163,432603.0,0.008651339689457456,0.7264999999999855,0.011686271203598617,0.0243,-0.15060342320704553,0.10060279960984451,-2.06279,0
alloy-tether,ausdt,Alloy Tether,440,0.998901,49945059,11.57,2.316545466489488e-07,0.2175390754438998,0.0007052692608516838,-0.21965,-0.21717902765769648,0.024850531378392993,-6.77304,0
world-assets,inc,WorldAssets,444,0.55561,49877242,389194.0,0.007803037706054397,44.23750472453699,-0.020536896536820302,6.32218,6.83423187255795,-20.577681731673216,-51.06481,0
pirate-chain,arrr,Pirate Chain,443,0.2541,49861402,430804.0,0.008640029817051675,5.31483667847306,0.5348930078547535,0.00704,-3.75957760709428,-43.557485956009046,-98.49084,0
waves,waves,Waves,441,0.498438,49837390,2870340.0,0.05759410755659556,6.138376287522222,-0.8036089593261648,-2.67306,4.184543410793007,-25.71496106141442,-99.1866,0
iotex,iotx,IoTeX,442,0.00526269,49675156,4160713.0,0.08375842845868466,7.494836290946254,-1.1856696308182748,-5.94858,-6.70293017056442,-31.364644130465745,-97.9436,0
niza-global-2,niza,Niza Global,445,0.04271662,49098023,843980.0,0.017189694175669762,3.226730017496704,-0.3532593527866879,1.54637,-9.24211858247166,-35.025344244205904,-78.72576,0
irys,irys,Irys,448,0.02444407,48820437,10833189.0,0.22189864871549594,14.677302102309481,1.3777181480787195,-11.55856,-47.85607562150869,-47.49288623317648,-64.16276,0
spark-2,spk,Spark,446,0.02032142,48784333,11947097.0,0.24489618419093687,8.97319183403523,-0.7335298404438263,-3.78381,-8.428485812658236,-6.877266818598918,-88.99196,0
bankercoin-2,bnkr,BankrCoin,447,0.00048553,48737190,8540780.0,0.17524153526290703,17.442794472020267,-3.5068717925775927,-7.72708,-39.28899488760887,119.42162274172374,-59.39492,0
greyhunt,hunt,Greyhunt,449,2.49,48535039,15661.98,0.00032269429102550014,25.702811244979923,0.005522275845788865,0.40341,33.181837355423,0.0,-18.61131,0
midas-mtbill,mtbill,Midas mTBILL,450,1.052,48261435,8.83,1.829618203437175e-07,0.0,0.0,0.01165,0.02873130645547,0.2600316402562305,0.0,0
popcat,popcat,Popcat,451,0.04922209,48231643,17900025.0,0.37112617125649233,7.241200038438028,-0.8874095904951071,-4.61676,-2.0763928992241247,-36.370544336237174,-97.60968,0
bitlayer-bitvm,btr,Bitlayer,455,0.183011,47876090,8443427.0,0.17635999514580242,9.334958007988599,0.8954157853976683,-6.35978,39.62780264607766,146.772685681922,-23.46133,0
